,true_index,store_id,year,month,day,weekday,is_weekend,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c,school_holiday,promotion,customers_per_day,open,predicted_sales
54252,623452,802,2015,4,23,4,0,1,0,0,0,0,0,396,1,4380.3037
54253,225819,638,2013,2,18,1,0,1,0,0,0,0,1,566,1,6892.9893
54254,406026,396,2015,4,19,7,1,1,0,0,0,0,0,0,0,0.0
54255,108158,792,2015,4,21,2,0,1,0,0,0,0,0,551,1,4782.1045
54256,316933,97,2015,2,11,3,0,1,0,0,0,1,0,527,1,5126.298
54257,170766,420,2015,5,19,2,0,1,0,0,0,0,1,496,1,5539.081
54258,217287,717,2014,3,1,6,1,1,0,0,0,0,0,501,1,5855.498
54259,390816,42,2014,8,2,6,1,1,0,0,0,0,0,977,1,8684.4
54260,382575,38,2015,2,11,3,0,1,0,0,0,0,0,475,1,4147.163
54261,552261,316,2014,10,13,1,0,1,0,0,0,1,0,821,1,7456.2173
54262,131701,12,2014,8,18,1,0,1,0,0,0,1,1,1059,1,10384.694
54263,704248,114,2013,7,22,1,0,1,0,0,0,1,0,572,1,5310.8335
54264,137940,804,2013,10,18,5,1,1,0,0,0,0,0,394,1,4277.8394
54265,194855,568,2015,1,18,7,1,1,0,0,0,0,0,0,0,0.0
54266,230904,435,2013,11,9,6,1,1,0,0,0,0,0,266,1,2231.849
54267,576113,980,2014,7,6,7,1,1,0,0,0,0,0,0,0,0.0
54268,605863,722,2015,5,26,2,0,1,0,0,0,1,0,1735,1,10695.777
54269,444880,667,2013,7,1,1,0,1,0,0,0,1,1,1115,1,12091.065
54270,331506,964,2013,2,8,5,1,1,0,0,0,0,1,1340,1,11057.125
54271,628749,556,2013,11,15,5,1,1,0,0,0,0,0,710,1,5452.7417
54272,421087,668,2013,7,17,3,0,1,0,0,0,1,1,1156,1,9602.665
54273,40434,149,2014,3,12,3,0,1,0,0,0,0,0,408,1,4228.3193
54274,648488,866,2013,3,2,6,1,1,0,0,0,0,0,457,1,5070.5977
54275,548105,1013,2014,7,11,5,1,1,0,0,0,1,0,406,1,3781.7515
54276,246463,464,2014,11,4,2,0,1,0,0,0,0,1,1226,1,9887.644
54277,304568,468,2015,2,26,4,0,1,0,0,0,0,0,511,1,4552.3613
54278,505479,1018,2015,7,5,7,1,1,0,0,0,0,0,0,0,0.0
54279,328399,292,2013,9,2,1,0,1,0,0,0,0,0,752,1,5841.7153
54280,237226,80,2015,7,5,7,1,1,0,0,0,0,0,0,0,0.0
54281,360862,629,2013,2,12,2,0,1,0,0,0,1,0,462,1,4216.2617
54282,535241,262,2013,3,13,3,0,1,0,0,0,1,0,2936,1,16926.674
54283,88043,312,2013,11,12,2,0,1,0,0,0,0,0,442,1,3819.494
54284,9084,1029,2013,8,12,1,0,1,0,0,0,1,1,894,1,8119.8057
54285,40791,15,2014,8,31,7,1,1,0,0,0,0,0,0,0,0.0
54286,28318,923,2014,5,8,4,0,1,0,0,0,0,1,728,1,6923.2974
54287,241497,183,2015,3,7,6,1,1,0,0,0,0,0,386,1,3662.5847
54288,651884,809,2014,3,13,4,0,1,0,0,0,0,0,704,1,7092.853
54289,549251,1001,2013,4,8,1,0,1,0,0,0,0,1,864,1,9287.584
54290,352615,85,2013,8,20,2,0,1,0,0,0,0,0,832,1,5370.9097
54291,97754,569,2013,2,2,6,1,1,0,0,0,0,0,339,1,2836.6326
54292,443820,715,2014,9,9,2,0,1,0,0,0,0,0,653,1,5365.88
54293,517364,521,2013,5,6,1,0,1,0,0,0,0,0,373,1,3666.276
54294,126888,869,2013,8,9,5,1,1,0,0,0,1,0,715,1,7283.7656
54295,444558,338,2014,5,30,5,1,1,0,0,0,0,0,751,1,7467.348
54296,168300,281,2015,5,1,5,1,0,1,0,0,0,1,0,0,0.0
54297,592276,397,2015,4,6,1,0,0,0,1,0,1,0,0,0,0.0
54298,2096,366,2013,12,13,5,1,1,0,0,0,0,0,660,1,6355.0874
54299,496445,211,2013,2,8,5,1,1,0,0,0,1,1,1498,1,13119.647
54300,184054,116,2015,5,28,4,0,1,0,0,0,0,0,739,1,7237.0366
54301,127191,70,2013,1,30,3,0,1,0,0,0,0,0,543,1,5644.733
54302,64078,397,2015,7,14,2,0,1,0,0,0,1,1,845,1,7995.279
54303,542496,884,2014,4,14,1,0,1,0,0,0,1,1,768,1,9360.201
54304,343183,1078,2014,11,1,6,1,0,1,0,0,0,0,0,0,0.0
54305,711418,570,2013,8,22,4,0,1,0,0,0,1,0,496,1,3804.3882
54306,204860,67,2013,9,20,5,1,1,0,0,0,0,0,657,1,5734.4683
54307,244885,985,2014,12,17,3,0,1,0,0,0,0,1,1027,1,10235.885
54308,696472,372,2014,10,26,7,1,1,0,0,0,0,0,0,0,0.0
54309,78791,817,2015,3,6,5,1,1,0,0,0,0,1,2732,1,20355.707
54310,326593,194,2014,2,26,3,0,1,0,0,0,0,0,425,1,4568.0356
54311,210762,665,2015,4,12,7,1,1,0,0,0,0,0,0,0,0.0
54312,131607,45,2014,4,16,3,0,1,0,0,0,1,1,490,1,5357.556
54313,346485,588,2014,6,5,4,0,1,0,0,0,0,1,689,1,7220.83
54314,172867,341,2013,3,10,7,1,1,0,0,0,0,0,0,0,0.0
54315,345491,366,2014,9,16,2,0,1,0,0,0,0,1,733,1,6839.402
54316,310627,318,2013,12,31,2,0,1,0,0,0,1,0,357,1,3181.94
54317,16298,528,2014,9,29,1,0,1,0,0,0,0,1,1190,1,12812.671
54318,596615,494,2014,10,28,2,0,1,0,0,0,1,0,979,1,6980.7285
54319,509860,191,2015,1,8,4,0,1,0,0,0,0,1,723,1,7339.7896
54320,451008,1013,2014,12,4,4,0,1,0,0,0,0,1,517,1,6038.009
54321,372401,465,2014,5,26,1,0,1,0,0,0,0,0,471,1,4788.3667
54322,579441,659,2014,7,26,6,1,1,0,0,0,0,0,404,1,3514.086
54323,331029,354,2013,9,13,5,1,1,0,0,0,0,1,768,1,8627.335
54324,178762,819,2015,1,27,2,0,1,0,0,0,0,1,581,1,7165.892
54325,558797,1102,2013,10,3,4,0,0,1,0,0,0,0,0,0,0.0
54326,552689,938,2015,3,6,5,1,1,0,0,0,0,1,1006,1,9846.717
54327,366107,841,2014,1,19,7,1,1,0,0,0,0,0,0,0,0.0
54328,127450,314,2015,3,19,4,0,1,0,0,0,0,1,648,1,6284.8105
54329,526402,164,2015,5,16,6,1,1,0,0,0,0,0,477,1,4405.283
54330,9199,930,2014,4,15,2,0,1,0,0,0,1,1,1375,1,9878.063
54331,117605,1065,2014,3,25,2,0,1,0,0,0,0,0,496,1,3785.7048
54332,710523,975,2014,3,24,1,0,1,0,0,0,0,0,699,1,5985.6997
54333,234807,63,2014,9,8,1,0,1,0,0,0,0,0,585,1,6074.52
54334,85884,264,2013,7,4,4,0,1,0,0,0,1,1,987,1,7302.662
54335,388908,791,2014,11,26,3,0,1,0,0,0,0,1,786,1,8755.418
54336,658235,748,2015,1,13,2,0,1,0,0,0,0,1,467,1,5873.9395
54337,99727,1010,2013,10,19,6,1,1,0,0,0,0,0,891,1,6932.2583
54338,156910,45,2014,5,9,5,1,1,0,0,0,0,1,469,1,5500.739
54339,155819,112,2013,7,3,3,0,1,0,0,0,1,1,714,1,6377.6714
54340,558212,632,2013,9,6,5,1,1,0,0,0,0,0,759,1,6011.8247
54341,617835,29,2014,8,5,2,0,1,0,0,0,1,1,677,1,6794.291
54342,624030,906,2014,8,26,2,0,1,0,0,0,1,0,946,1,7421.2993
54343,282056,288,2013,12,30,1,0,1,0,0,0,1,0,564,1,6381.4927
54344,709144,667,2014,3,26,3,0,1,0,0,0,0,0,632,1,5529.4956
54345,108202,794,2013,9,29,7,1,1,0,0,0,0,0,0,0,0.0
54346,476118,588,2015,7,14,2,0,1,0,0,0,0,1,716,1,7826.913
54347,550668,112,2013,9,10,2,0,1,0,0,0,0,1,754,1,7334.1074
54348,692236,949,2014,12,4,4,0,1,0,0,0,0,1,564,1,6106.715
54349,276616,1052,2013,10,23,3,0,1,0,0,0,1,1,733,1,6296.258
54350,412926,936,2013,1,25,5,1,1,0,0,0,0,1,952,1,7551.879
54351,364735,406,2013,11,5,2,0,1,0,0,0,0,1,461,1,5365.7065
54352,341374,967,2013,2,23,6,1,1,0,0,0,0,0,676,1,5446.716
54353,613934,123,2014,9,14,7,1,1,0,0,0,0,0,0,0,0.0
54354,185972,683,2014,3,11,2,0,1,0,0,0,0,0,794,1,6113.122
54355,674081,242,2014,1,3,5,1,1,0,0,0,1,0,361,1,3559.9766
54356,668272,483,2015,6,7,7,1,1,0,0,0,0,0,0,0,0.0
54357,90329,450,2014,1,8,3,0,1,0,0,0,0,1,1050,1,9409.784
54358,304714,863,2013,10,14,1,0,1,0,0,0,1,0,893,1,6617.209
54359,138094,810,2015,4,1,3,0,1,0,0,0,1,1,621,1,8713.983
54360,539682,400,2014,1,15,3,0,1,0,0,0,0,0,1056,1,7356.4087
54361,14026,931,2014,7,8,2,0,1,0,0,0,0,0,480,1,4240.8013
54362,456090,666,2013,7,16,2,0,1,0,0,0,0,1,724,1,7154.699
54363,284152,945,2013,5,30,4,0,1,0,0,0,0,1,550,1,5612.6436
54364,298391,1051,2013,8,18,7,1,1,0,0,0,0,0,0,0,0.0
54365,345497,1029,2014,11,16,7,1,1,0,0,0,0,0,0,0,0.0
54366,579403,1081,2013,12,8,7,1,1,0,0,0,0,0,400,1,3799.8975
54367,627236,60,2014,9,8,1,0,1,0,0,0,0,0,671,1,6027.5625
54368,675117,886,2013,4,7,7,1,1,0,0,0,0,0,0,0,0.0
54369,575223,384,2013,12,21,6,1,1,0,0,0,0,0,965,1,9593.574
54370,191698,250,2013,6,17,1,0,1,0,0,0,0,1,765,1,9747.766
54371,37132,986,2015,4,7,2,0,1,0,0,0,1,0,768,1,5846.7036
54372,7793,1092,2014,1,11,6,1,1,0,0,0,0,0,1247,1,13043.398
54373,709953,201,2013,12,21,6,1,1,0,0,0,0,0,700,1,8411.299
54374,480090,740,2013,6,1,6,1,1,0,0,0,0,0,531,1,6469.4653
54375,503726,53,2014,11,9,7,1,1,0,0,0,0,0,0,0,0.0
54376,146444,644,2013,4,10,3,0,1,0,0,0,0,1,914,1,7794.4946
54377,247850,422,2015,2,13,5,1,1,0,0,0,0,0,518,1,4845.0645
54378,447778,944,2014,10,26,7,1,1,0,0,0,0,0,0,0,0.0
54379,602718,639,2015,4,1,3,0,1,0,0,0,1,1,607,1,7850.1685
54380,111482,752,2013,7,31,3,0,1,0,0,0,1,1,583,1,6469.4834
54381,588831,156,2015,7,19,7,1,1,0,0,0,0,0,0,0,0.0
54382,176820,422,2013,4,4,4,0,1,0,0,0,1,0,426,1,3944.1096
54383,194270,508,2015,3,3,2,0,1,0,0,0,0,1,735,1,8806.8955
54384,208233,17,2013,9,11,3,0,1,0,0,0,0,1,855,1,7278.6704
54385,462777,867,2013,10,28,1,0,1,0,0,0,0,0,165,1,1383.944
54386,651248,524,2013,7,31,3,0,1,0,0,0,1,1,1039,1,11349.481
54387,57057,944,2014,10,24,5,1,1,0,0,0,0,1,1160,1,7392.9062
54388,608307,441,2014,5,15,4,0,1,0,0,0,0,0,612,1,4977.8184
54389,504678,382,2014,11,29,6,1,1,0,0,0,0,0,553,1,6393.9395
54390,485629,374,2015,4,2,4,0,1,0,0,0,1,1,1124,1,10702.978
54391,619256,448,2015,4,2,4,0,1,0,0,0,1,1,1052,1,10574.079
54392,695826,571,2015,2,24,2,0,1,0,0,0,0,0,463,1,4822.9272
54393,567539,857,2015,2,9,1,0,1,0,0,0,0,0,843,1,6233.3115
54394,188896,77,2013,5,3,5,1,1,0,0,0,0,1,753,1,7907.2227
54395,449550,244,2014,8,24,7,1,1,0,0,0,0,0,0,0,0.0
54396,232738,591,2015,7,25,6,1,1,0,0,0,0,0,369,1,3767.8848
54397,341032,377,2013,4,24,3,0,1,0,0,0,0,1,800,1,7560.9478
54398,704121,168,2013,12,9,1,0,1,0,0,0,0,0,872,1,8087.7085
54399,472496,11,2015,7,4,6,1,1,0,0,0,0,0,812,1,6684.2593
54400,600303,1067,2015,3,1,7,1,1,0,0,0,0,0,0,0,0.0
54401,622099,421,2014,5,26,1,0,1,0,0,0,0,0,815,1,5909.382
54402,177327,113,2014,1,15,3,0,1,0,0,0,0,0,658,1,5619.73
54403,351015,682,2013,5,7,2,0,1,0,0,0,0,0,1865,1,11467.824
54404,689152,262,2015,4,24,5,1,1,0,0,0,0,0,3185,1,18300.354
54405,407508,721,2015,3,18,3,0,1,0,0,0,0,1,694,1,7780.3213
54406,128876,963,2014,1,16,4,0,1,0,0,0,0,0,942,1,7946.3604
54407,338630,655,2014,11,27,4,0,1,0,0,0,0,1,753,1,8223.975
54408,459700,1050,2015,7,9,4,0,1,0,0,0,0,0,472,1,5727.512
54409,95955,651,2013,9,7,6,1,1,0,0,0,0,0,914,1,6658.672
54410,188291,752,2013,9,4,3,0,1,0,0,0,0,0,416,1,3986.153
54411,560688,734,2013,8,15,4,0,1,0,0,0,1,1,594,1,6063.921
54412,363919,57,2015,2,14,6,1,1,0,0,0,0,0,609,1,7111.151
54413,656563,82,2014,8,29,5,1,1,0,0,0,0,0,915,1,9498.684
54414,636550,963,2013,4,24,3,0,1,0,0,0,0,1,979,1,9161.42
54415,673708,980,2013,4,18,4,0,1,0,0,0,0,0,468,1,5119.2417
54416,208618,346,2014,8,16,6,1,1,0,0,0,0,0,484,1,5406.3467
54417,623186,380,2013,2,17,7,1,1,0,0,0,0,0,0,0,0.0
54418,9627,469,2013,11,2,6,1,1,0,0,0,0,0,1664,1,12683.452
54419,391098,116,2014,11,21,5,1,1,0,0,0,0,0,735,1,7001.9126
54420,544182,444,2015,7,14,2,0,1,0,0,0,1,1,1488,1,14486.21
54421,143341,685,2014,7,12,6,1,1,0,0,0,0,0,308,1,2721.8247
54422,662743,880,2013,4,29,1,0,1,0,0,0,0,1,916,1,7438.1465
54423,397721,635,2014,7,22,2,0,1,0,0,0,1,0,575,1,5010.483
54424,520566,726,2014,1,16,4,0,1,0,0,0,0,0,979,1,8817.866
54425,181498,353,2015,6,18,4,0,1,0,0,0,0,1,1699,1,6222.6523
54426,32056,349,2014,3,3,1,0,1,0,0,0,0,1,965,1,11426.522
54427,504516,592,2013,6,5,3,0,1,0,0,0,0,1,629,1,5674.079
54428,80647,1109,2013,12,7,6,1,1,0,0,0,0,0,353,1,3614.645
54429,76275,743,2014,11,9,7,1,1,0,0,0,0,0,0,0,0.0
54430,388170,399,2014,3,5,3,0,1,0,0,0,1,1,611,1,5896.38
54431,252575,970,2015,7,11,6,1,1,0,0,0,0,0,137,1,1294.917
54432,315982,41,2015,2,6,5,1,1,0,0,0,0,1,468,1,5812.939
54433,427273,795,2013,7,21,7,1,1,0,0,0,0,0,0,0,0.0
54434,251465,1115,2015,2,5,4,0,1,0,0,0,0,1,421,1,5874.532
54435,287085,674,2013,6,26,3,0,1,0,0,0,0,0,930,1,6754.925
54436,106402,841,2013,10,9,3,0,1,0,0,0,0,1,458,1,3845.8147
54437,354809,347,2014,4,12,6,1,1,0,0,0,0,0,438,1,4958.1777
54438,312258,930,2013,7,28,7,1,1,0,0,0,0,0,0,0,0.0
54439,180173,1105,2013,7,26,5,1,1,0,0,0,1,0,358,1,3726.8374
54440,193692,957,2013,4,13,6,1,1,0,0,0,0,0,522,1,4341.5586
54441,517638,459,2014,5,25,7,1,1,0,0,0,0,0,0,0,0.0
54442,401259,961,2015,3,16,1,0,1,0,0,0,0,1,805,1,8936.267
54443,133775,710,2013,9,3,2,0,1,0,0,0,1,0,246,1,2440.3455
54444,31618,591,2013,11,30,6,1,1,0,0,0,0,0,486,1,5221.037
54445,102924,664,2015,5,25,1,0,0,1,0,0,0,0,0,0,0.0
54446,604277,661,2015,3,12,4,0,1,0,0,0,0,0,529,1,5195.4614
54447,423492,695,2014,8,17,7,1,1,0,0,0,0,0,0,0,0.0
54448,170306,776,2013,1,23,3,0,1,0,0,0,0,1,505,1,5084.496
54449,464362,194,2014,12,27,6,1,1,0,0,0,0,0,386,1,3765.1045
54450,342881,975,2015,6,26,5,1,1,0,0,0,0,0,720,1,6385.306
54451,520748,874,2014,9,27,6,1,1,0,0,0,0,0,498,1,4468.503
54452,100650,652,2014,10,6,1,0,1,0,0,0,1,1,934,1,10000.665
54453,373043,885,2014,2,17,1,0,1,0,0,0,0,1,748,1,8328.764
54454,660700,470,2013,3,11,1,0,1,0,0,0,0,0,1541,1,10660.979
54455,890,393,2014,6,10,2,0,1,0,0,0,1,0,538,1,5480.1587
54456,364146,430,2013,2,8,5,1,1,0,0,0,0,1,667,1,7818.574
54457,582211,1100,2014,8,16,6,1,1,0,0,0,0,0,475,1,3360.0754
54458,459445,339,2013,9,20,5,1,1,0,0,0,0,0,624,1,5173.3486
54459,232461,1076,2014,5,11,7,1,1,0,0,0,0,0,0,0,0.0
54460,261025,511,2014,8,31,7,1,1,0,0,0,1,0,0,0,0.0
54461,266817,838,2013,8,21,3,0,1,0,0,0,1,0,685,1,5138.995
54462,267312,49,2014,3,28,5,1,1,0,0,0,0,0,507,1,6133.296
54463,252234,273,2013,7,20,6,1,1,0,0,0,0,0,598,1,5245.329
54464,646157,300,2014,8,21,4,0,1,0,0,0,1,1,877,1,7302.7705
54465,243412,162,2014,6,30,1,0,1,0,0,0,0,1,979,1,11748.43
54466,240656,162,2013,3,13,3,0,1,0,0,0,0,0,458,1,5445.493
54467,449442,1011,2015,7,26,7,1,1,0,0,0,0,0,0,0,0.0
54468,365209,177,2014,8,27,3,0,1,0,0,0,1,0,482,1,3639.35
54469,624549,950,2014,10,16,4,0,1,0,0,0,0,0,483,1,4540.639
54470,592003,489,2015,5,30,6,1,1,0,0,0,0,0,345,1,3440.159
54471,357427,481,2014,1,31,5,1,1,0,0,0,0,0,515,1,5003.865
54472,377691,462,2015,6,17,3,0,1,0,0,0,0,1,614,1,7122.707
54473,592662,468,2015,5,7,4,0,1,0,0,0,0,1,664,1,6458.1973
54474,214726,828,2013,9,7,6,1,1,0,0,0,0,0,320,1,2868.2397
54475,316458,1055,2013,11,2,6,1,1,0,0,0,0,0,993,1,8162.019
54476,448473,436,2014,6,24,2,0,1,0,0,0,0,0,554,1,4485.3306
54477,667956,253,2015,7,26,7,1,1,0,0,0,0,0,0,0,0.0
54478,195543,1076,2014,12,13,6,1,1,0,0,0,0,0,453,1,4627.1113
54479,262857,220,2014,5,3,6,1,1,0,0,0,0,0,528,1,4626.718
54480,655086,1058,2014,2,14,5,1,1,0,0,0,0,0,716,1,6339.1294
54481,121705,1005,2014,1,30,4,0,1,0,0,0,0,0,829,1,5487.7344
54482,566327,658,2014,1,18,6,1,1,0,0,0,0,0,402,1,3537.1646
54483,512693,879,2015,3,19,4,0,1,0,0,0,0,1,330,1,3598.0679
54484,614652,197,2014,7,15,2,0,1,0,0,0,1,1,787,1,6968.869
54485,252033,755,2014,1,11,6,1,1,0,0,0,0,0,806,1,7681.611
54486,508090,310,2014,3,14,5,1,1,0,0,0,0,0,671,1,6886.746
54487,680413,662,2013,7,5,5,1,1,0,0,0,1,1,847,1,8229.1
54488,386033,410,2015,4,26,7,1,1,0,0,0,0,0,0,0,0.0
54489,584659,254,2014,6,29,7,1,1,0,0,0,0,0,0,0,0.0
54490,486754,931,2015,6,24,3,0,1,0,0,0,0,0,454,1,4121.173
54491,484419,778,2013,1,13,7,1,1,0,0,0,0,0,0,0,0.0
54492,195376,785,2014,8,27,3,0,1,0,0,0,0,0,430,1,4013.0596
54493,423795,1106,2014,10,17,5,1,1,0,0,0,1,0,474,1,4303.3496
54494,699875,796,2013,7,1,1,0,1,0,0,0,0,1,891,1,10560.19
54495,59676,1009,2013,6,6,4,0,1,0,0,0,0,1,417,1,4114.846
54496,23348,930,2015,1,20,2,0,1,0,0,0,0,0,884,1,5709.5566
54497,559250,125,2014,7,16,3,0,1,0,0,0,1,1,1600,1,13010.835
54498,42930,1006,2013,5,4,6,1,1,0,0,0,0,0,732,1,5493.488
54499,653188,477,2015,7,10,5,1,1,0,0,0,0,0,432,1,5323.833
54500,121436,90,2014,11,19,3,0,1,0,0,0,0,0,875,1,6541.224
54501,99132,574,2014,11,26,3,0,1,0,0,0,0,1,690,1,9059.623
54502,531461,39,2013,1,2,3,0,1,0,0,0,1,0,608,1,5091.258
54503,150610,1107,2013,11,7,4,0,1,0,0,0,0,1,679,1,6211.0728
54504,393677,1035,2014,11,23,7,1,1,0,0,0,0,0,0,0,0.0
54505,331973,618,2015,1,14,3,0,1,0,0,0,0,1,483,1,6616.053
54506,216412,483,2014,7,28,1,0,1,0,0,0,1,1,782,1,7552.261
54507,190319,765,2015,4,13,1,0,1,0,0,0,0,1,926,1,12095.756
54508,296656,318,2014,3,18,2,0,1,0,0,0,0,1,691,1,7493.3555
54509,212983,337,2013,8,11,7,1,1,0,0,0,1,0,0,0,0.0
54510,53974,375,2015,4,21,2,0,1,0,0,0,0,0,676,1,6305.956
54511,323406,229,2013,4,14,7,1,1,0,0,0,0,0,0,0,0.0
54512,541713,201,2015,4,17,5,1,1,0,0,0,0,1,488,1,6373.9624
54513,259557,452,2014,11,24,1,0,1,0,0,0,0,1,595,1,7394.7124
54514,102286,1072,2014,3,18,2,0,1,0,0,0,0,1,735,1,7177.313
54515,545290,731,2013,7,22,1,0,1,0,0,0,1,0,874,1,7159.722
54516,691819,922,2013,4,18,4,0,1,0,0,0,0,0,592,1,4910.0137
54517,655989,574,2013,6,9,7,1,1,0,0,0,0,0,0,0,0.0
54518,624130,26,2014,5,31,6,1,1,0,0,0,0,0,542,1,6357.1797
54519,138751,611,2013,12,31,2,0,1,0,0,0,1,0,360,1,4335.46
54520,455446,931,2013,12,29,7,1,1,0,0,0,0,0,0,0,0.0
54521,376585,154,2015,4,26,7,1,1,0,0,0,0,0,0,0,0.0
54522,586794,205,2015,7,14,2,0,1,0,0,0,0,1,960,1,8432.525
54523,294456,908,2013,8,31,6,1,1,0,0,0,0,0,201,1,1802.4293
54524,39641,326,2013,6,30,7,1,1,0,0,0,0,0,0,0,0.0
54525,457628,918,2013,2,23,6,1,1,0,0,0,0,0,230,1,2067.2317
54526,494825,529,2013,8,1,4,0,1,0,0,0,1,1,888,1,8735.055
54527,216361,196,2015,4,12,7,1,1,0,0,0,0,0,0,0,0.0
54528,464602,63,2013,4,8,1,0,1,0,0,0,1,1,673,1,8108.1387
54529,274752,312,2015,6,12,5,1,1,0,0,0,0,0,448,1,4186.865
54530,183086,80,2013,2,1,5,1,1,0,0,0,0,0,502,1,6036.2666
54531,539227,372,2014,5,7,3,0,1,0,0,0,0,1,829,1,8886.785
54532,483768,385,2014,6,9,1,0,0,1,0,0,0,0,0,0,0.0
54533,620223,574,2014,7,6,7,1,1,0,0,0,0,0,0,0,0.0
54534,593017,265,2013,8,7,3,0,1,0,0,0,1,0,415,1,3849.1218
54535,380574,860,2014,3,31,1,0,1,0,0,0,0,1,836,1,8411.652
54536,63062,665,2015,7,4,6,1,1,0,0,0,0,0,776,1,6508.978
54537,249061,593,2013,12,27,5,1,1,0,0,0,1,0,1368,1,9758.998
54538,608198,913,2015,4,21,2,0,1,0,0,0,0,0,987,1,7651.597
54539,665661,446,2013,6,30,7,1,1,0,0,0,0,0,0,0,0.0
54540,513274,97,2015,1,28,3,0,1,0,0,0,0,1,757,1,8167.3145
54541,64434,634,2014,9,6,6,1,1,0,0,0,0,0,365,1,3433.6055
54542,253761,247,2013,10,16,3,0,1,0,0,0,1,0,512,1,4758.06
54543,697808,148,2015,6,9,2,0,1,0,0,0,0,0,833,1,7611.921
54544,104222,635,2013,8,18,7,1,1,0,0,0,0,0,0,0,0.0
54545,91444,1105,2015,5,14,4,0,0,1,0,0,0,0,0,0,0.0
54546,645079,838,2013,6,28,5,1,1,0,0,0,0,0,768,1,6942.5483
54547,426162,215,2013,5,25,6,1,1,0,0,0,0,0,498,1,5553.2207
54548,464594,505,2013,4,15,1,0,1,0,0,0,0,0,559,1,4243.463
54549,585078,7,2014,8,31,7,1,1,0,0,0,0,0,0,0,0.0
54550,662463,683,2013,2,28,4,0,1,0,0,0,0,0,1071,1,9146.885
54551,622145,539,2014,4,10,4,0,1,0,0,0,0,0,973,1,8454.294
54552,666951,329,2013,10,12,6,1,1,0,0,0,0,0,434,1,4054.0125
54553,284933,115,2013,9,12,4,0,1,0,0,0,0,1,610,1,6030.436
54554,309923,366,2013,3,31,7,1,1,0,0,0,0,0,0,0,0.0
54555,546962,1067,2013,7,3,3,0,1,0,0,0,0,1,458,1,5374.17
54556,15422,817,2015,1,26,1,0,1,0,0,0,0,1,3038,1,22910.918
54557,522654,605,2015,5,18,1,0,1,0,0,0,0,1,608,1,9073.223
54558,326954,550,2013,8,1,4,0,1,0,0,0,1,1,437,1,5636.0117
54559,104974,967,2014,2,1,6,1,1,0,0,0,0,0,682,1,5629.457
54560,103570,821,2015,3,25,3,0,1,0,0,0,0,0,732,1,5926.704
54561,245394,394,2015,1,19,1,0,1,0,0,0,0,0,554,1,5034.3457
54562,673811,924,2013,10,11,5,1,1,0,0,0,0,1,491,1,6070.715
54563,221335,900,2015,7,30,4,0,1,0,0,0,0,1,614,1,7072.9365
54564,503930,860,2015,3,20,5,1,1,0,0,0,0,1,864,1,7413.607
54565,588999,44,2014,4,20,7,1,1,0,0,0,0,0,0,0,0.0
54566,240927,486,2014,9,27,6,1,1,0,0,0,0,0,322,1,2691.3088
54567,554017,941,2015,2,16,1,0,1,0,0,0,1,1,725,1,8499.348
54568,661930,203,2014,9,18,4,0,1,0,0,0,0,1,864,1,6600.269
54569,559908,800,2014,3,28,5,1,1,0,0,0,0,0,473,1,4669.9404
54570,600874,238,2013,7,24,3,0,1,0,0,0,1,0,948,1,6277.823
54571,571441,343,2014,6,9,1,0,0,1,0,0,0,0,0,0,0.0
54572,134392,563,2013,7,27,6,1,1,0,0,0,0,0,629,1,4844.6753
54573,425298,810,2013,2,28,4,0,1,0,0,0,0,0,454,1,5276.913
54574,179869,79,2014,11,16,7,1,1,0,0,0,0,0,0,0,0.0
54575,95405,926,2013,4,6,6,1,1,0,0,0,0,0,540,1,5984.223
54576,260055,435,2015,7,16,4,0,1,0,0,0,1,1,345,1,2842.6587
54577,571388,868,2014,10,20,1,0,1,0,0,0,1,1,709,1,9507.949
54578,173097,551,2014,4,29,2,0,1,0,0,0,1,1,1119,1,9141.872
54579,49514,141,2013,4,11,4,0,1,0,0,0,0,1,612,1,5508.001
54580,502914,1072,2013,11,24,7,1,1,0,0,0,0,0,0,0,0.0
54581,115002,834,2014,7,10,4,0,1,0,0,0,1,0,635,1,5153.3257
54582,148289,233,2014,11,16,7,1,1,0,0,0,0,0,0,0,0.0
54583,73409,266,2013,2,18,1,0,1,0,0,0,0,1,802,1,7723.7026
54584,224397,1074,2013,9,29,7,1,1,0,0,0,0,0,0,0,0.0
54585,711476,25,2013,6,22,6,1,1,0,0,0,0,0,1248,1,8022.7905
54586,103955,729,2013,11,8,5,1,1,0,0,0,0,1,1207,1,11396.333
54587,497033,121,2013,1,18,5,1,1,0,0,0,0,0,589,1,5063.7114
54588,448530,460,2013,9,15,7,1,1,0,0,0,0,0,0,0,0.0
54589,442814,165,2013,4,12,5,1,1,0,0,0,0,1,482,1,4652.061
54590,174007,1012,2013,3,12,2,0,1,0,0,0,0,0,395,1,3490.5518
54591,421920,126,2015,1,29,4,0,1,0,0,0,0,1,538,1,5456.777
54592,603233,683,2014,5,28,3,0,1,0,0,0,0,0,805,1,7448.9375
54593,676686,614,2013,7,2,2,0,1,0,0,0,0,1,1142,1,8009.05
54594,570347,1063,2014,2,20,4,0,1,0,0,0,0,1,558,1,4850.6963
54595,302730,246,2013,7,7,7,1,1,0,0,0,0,0,0,0,0.0
